iter	MultiClass
474	0.009737186455
475	0.009718613472
476	0.0096884657
477	0.009669716316
478	0.009641823565
479	0.009613795258
480	0.009592833554
481	0.009567214635
482	0.009550224176
483	0.009535090416
484	0.00950951641
485	0.009490976598
486	0.009472252633
487	0.009454746478
488	0.009436226886
489	0.009408930819
490	0.009390879339
491	0.009367039825
492	0.009342687252
493	0.009328800927
494	0.009300750206
495	0.009282641911
496	0.009260146963
497	0.009241190627
498	0.00921933598
499	0.009186471158
500	0.009167362661
501	0.009150623304
502	0.009137588985
503	0.009119100742
504	0.009102885349
505	0.009085317035
506	0.009069722686
507	0.009049599954
508	0.009023117423
509	0.008993574535
510	0.008983796
511	0.008967500781
512	0.008950014182
513	0.008929757764
514	0.008914524552
515	0.008898598905
516	0.00887790781
517	0.008861321129
518	0.008849564632
519	0.008825134588
520	0.008806286593
521	0.00878620981
522	0.008767102472
523	0.008746271392
524	0.008730998903
525	0.008715868553
526	0.008700937268
527	0.008684303784
528	0.008671664525
529	0.00865717617
530	0.008642568487
531	0.008620636916
532	0.008599235348
533	0.008571911906
534	0.008556362551
535	0.008537788378
536	0.008518555834
537	0.008505783756
538	0.008487097753
539	0.008472680875
540	0.008454361434
541	0.008435753367
542	0.008421437343
543	0.008401530122
544	0.008380809536
545	0.008358804393
546	0.00834549545
547	0.008333590006
548	0.008319586149
549	0.008301556628
550	0.008287558027
551	0.008272961495
552	0.008259382515
553	0.008242795375
554	0.008229574335
555	0.008214908525
556	0.008202422493
557	0.008186838875
558	0.008173185739
559	0.008160049627
560	0.008147291089
561	0.008132088459
562	0.008117705836
563	0.008105554683
564	0.008082287536
565	0.008063840603
566	0.008050563556
567	0.008038273326
568	0.008020778721
569	0.008007408002
570	0.007994955201
571	0.007976786537
572	0.007953406236
573	0.007931022335
574	0.007919584121
575	0.007904310696
576	0.00789380371
577	0.007876335411
578	0.007864454216
579	0.007848728732
580	0.007827082549
581	0.007810694781
582	0.007796942976
583	0.007780553468
584	0.007767209836
585	0.007747534882
586	0.007735776633
587	0.007722140409
588	0.007707318365
589	0.007694749818
590	0.007681323611
591	0.007669540407
592	0.007657454242
593	0.007640991216
594	0.007625540901
595	0.007607884147
596	0.007599072893
597	0.007582669623
598	0.007571136822
599	0.007560498377
600	0.007544695938
601	0.007533703744
602	0.007521905878
603	0.007511054483
604	0.007500030986
605	0.007485194725
606	0.007473552093
607	0.007461456652
608	0.007445608377
609	0.007433126442
610	0.007421355373
611	0.007403972506
612	0.007387582189
613	0.007376723596
614	0.007366323678
615	0.007351502028
616	0.007342387358
617	0.007332233959
618	0.007315252248
619	0.007296924049
620	0.00727871979
621	0.007265078395
622	0.007250349185
623	0.007234205845
624	0.007222185385
625	0.007212993212
626	0.007200412028
627	0.007188605643
628	0.007177866127
629	0.007167333117
630	0.007158321356
631	0.007138448398
632	0.007128515042
633	0.007115008858
634	0.007105541599
635	0.007096640812
636	0.007086834171
637	0.007074253383
638	0.007062924403
639	0.007051585954
640	0.007040402427
641	0.007030766051
642	0.007016595045
643	0.007002950912
644	0.006994654272
645	0.006983234379
646	0.006967904283
647	0.006955067201
648	0.006938488634
649	0.006929219678
650	0.006918264479
651	0.00690327054
652	0.006886749564
653	0.006876313541
654	0.006859931192
655	0.006850420608
656	0.006838148503
657	0.006819916475
658	0.006806247644
659	0.006798272353
660	0.006790219743
661	0.006778744921
662	0.00676941998
663	0.006754779149
664	0.006743991851
665	0.006733594715
666	0.006721929378
667	0.0067075252
668	0.006698655856
669	0.006688016687
670	0.00667608116
671	0.006661451597
672	0.006648663311
673	0.006634668623
674	0.006622607379
675	0.006613385285
676	0.006604320529
677	0.006589461957
678	0.006575716503
679	0.006562589899
680	0.006552430324
681	0.006538526996
682	0.006531718318
683	0.006517593945
684	0.00650697067
685	0.006498077946
686	0.006486050745
687	0.006475600358
688	0.006467199004
689	0.006458961751
690	0.006446161618
691	0.006439529781
692	0.006428206116
693	0.006414243271
694	0.00640674419
695	0.006398245888
696	0.006388983231
697	0.006376541109
698	0.006366432126
699	0.006358780726
700	0.006351325487
701	0.006340661171
702	0.006332073775
703	0.006323821501
704	0.006315573765
705	0.00630741947
706	0.00629690436
707	0.006288200804
708	0.006280867765
709	0.006270133842
710	0.006260892341
711	0.006251175775
712	0.006243096349
713	0.006232291803
714	0.00622298775
715	0.00621097234
716	0.00620225713
717	0.00619501435
718	0.006185645058
719	0.006177520906
720	0.006169011242
721	0.006159056849
722	0.006147414402
723	0.006133938823
724	0.006125081979
725	0.006115155776
726	0.006105122614
727	0.006096467238
728	0.006084631314
729	0.006078057122
730	0.006063561011
731	0.006055856121
732	0.006047728874
733	0.006037677547
734	0.006030090505
735	0.006021910575
736	0.006013986071
737	0.006005936841
738	0.00599594656
739	0.005985175166
740	0.005978990241
741	0.005971316053
742	0.005964088947
743	0.005954412335
744	0.00594459151
745	0.005937743088
746	0.005927618069
747	0.005917809159
748	0.005908350519
749	0.005901291726
750	0.00589527446
751	0.005888922637
752	0.005881714108
753	0.00587287198
754	0.005865140817
755	0.005856652519
756	0.005850228871
757	0.005840440869
758	0.005834535525
759	0.005824854173
760	0.005815873367
761	0.005808230935
762	0.005801197142
763	0.005795457312
764	0.005787533942
765	0.00578023171
766	0.005772580714
767	0.005765256764
768	0.005754447172
769	0.005747222825
770	0.005738715895
771	0.005729859745
772	0.005724698384
773	0.005719132226
774	0.005712981437
775	0.005703222421
776	0.005695044067
777	0.005688077781
778	0.005680331029
779	0.00567419315
780	0.00566578234
781	0.005658000037
782	0.005651265312
783	0.005645163694
784	0.005638262366
785	0.005630579688
786	0.005620253809
787	0.005613491693
788	0.005603449099
789	0.00559512283
790	0.005587478385
791	0.005578459141
792	0.005571460703
793	0.005562526475
794	0.005556507641
795	0.005548626214
796	0.005541681415
797	0.005531994257
798	0.005525473459
799	0.005518151099
800	0.00551014462
801	0.005500890463
802	0.005493195955
803	0.005486102395
804	0.00547833269
805	0.005472251498
806	0.005463080392
807	0.005456905446
808	0.005451807781
809	0.005443200331
810	0.005435670137
811	0.005429184109
812	0.005423335741
813	0.005413954669
814	0.005402564526
815	0.005397803608
816	0.005391172335
817	0.005384060634
818	0.005378576153
819	0.005366286806
820	0.005361370924
821	0.005353885671
822	0.005347958583
823	0.005338990377
824	0.005333749425
825	0.005326699921
826	0.00532170843
827	0.005312694074
828	0.005307946126
829	0.005301141017
830	0.005294088934
831	0.005287665197
832	0.005281366265
833	0.005274498464
834	0.005267897127
835	0.005262001521
836	0.005255338705
837	0.005250384894
838	0.005242693091
839	0.005235408208
840	0.005230974751
841	0.00522608362
842	0.00522023068
843	0.005214073314
844	0.005209312754
845	0.005202623443
846	0.005195929348
847	0.005189389483
848	0.005184246552
849	0.005179358139
850	0.005172997052
851	0.005166418495
852	0.00516056545
853	0.005153182692
854	0.005146889732
855	0.005141218766
856	0.005134719268
857	0.005129423745
858	0.005124163739
859	0.005118756728
860	0.005113821819
861	0.005109006914
862	0.005101192172
863	0.005094759825
864	0.0050861703
865	0.005077906122
866	0.005069932128
867	0.005063877732
868	0.005058114093
869	0.005049224078
870	0.005039927203
871	0.005035707479
872	0.005030869521
873	0.005025785244
874	0.005019698263
875	0.005015316313
876	0.005008522544
877	0.004999899085
878	0.004992193867
879	0.004986583622
880	0.004980484421
881	0.004972647871
882	0.004966818638
883	0.004960496012
884	0.004954492265
885	0.004947659097
886	0.004942287929
887	0.004934351184
888	0.004928571532
889	0.004921766835
890	0.004914710908
891	0.004908811044
892	0.004902358739
893	0.004898294197
894	0.00489116942
895	0.00488557381
896	0.004880772878
897	0.004875800504
898	0.004869347512
899	0.004862718101
900	0.004857790235
901	0.004853253738
902	0.004843962081
903	0.004837937258
904	0.004832362511
905	0.004828072293
906	0.004823491611
907	0.004818147603
908	0.004813924435
909	0.004806551277
910	0.004801367271
911	0.004796440358
912	0.004789644184
913	0.00478509794
914	0.004779818206
915	0.004774555758
916	0.004769383306
917	0.004763876357
918	0.004756918253
919	0.004751161015
920	0.0047466209
921	0.004740837673
922	0.004735313815
923	0.004727445654
924	0.004723491357
925	0.004717576339
926	0.004711782044
927	0.004705466187
928	0.004700148443
929	0.004696448094
930	0.004690321883
931	0.004684244028
932	0.004679021499
933	0.004674184291
934	0.004668941306
935	0.004663820001
936	0.00465962324
937	0.004652871214
938	0.004647248608
939	0.00464254148
940	0.004637914775
941	0.004633968231
942	0.00462923821
943	0.004625899463
944	0.004620279706
945	0.004614586848
946	0.00461019525
947	0.004604235126
948	0.004598182792
949	0.004592759026
950	0.004589346046
951	0.004585128292
952	0.004580664875
953	0.004574065515
954	0.004567247645
955	0.004563035837
956	0.004557034266
957	0.004552557378
958	0.004547907518
959	0.004543348811
960	0.004538242369
961	0.004532679659
962	0.004528087146
963	0.004524661038
964	0.004519040744
965	0.004514440085
966	0.004506042819
967	0.004501622213
968	0.004497677395
969	0.004492821642
970	0.004486066711
971	0.004481941147
972	0.004477031231
973	0.004471514663
974	0.004466429948
975	0.004462451433
976	0.00445700967
977	0.004451901844
978	0.004446598582
979	0.004442854368
980	0.004439234364
981	0.004432684052
982	0.004427613572
983	0.004422825332
984	0.004417823817
985	0.00441307687
986	0.00440859438
987	0.004404674669
988	0.004400331413
989	0.004395594189
990	0.004390852455
991	0.004386169461
992	0.004382187885
993	0.004377706201
994	0.004372877898
995	0.00436899547
996	0.004363456162
997	0.004357321558
998	0.004352215083
999	0.004346926295
